Hour_of_Year,Time_(HH:MM),Hr_of_Day,Day_of_Year,Day_of_Week,Day_Name,Month,Heat_Sch_1,Heat_Sch_2,Cool_Sch_1,Cool_Sch_2,DHW_Sch_1,DHW_Sch_2,Custom_1,Custom_2,Custom_3
6522,1900-09-28 17:00:00,18,272,6,Friday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6523,1900-09-28 18:00:00,19,272,6,Friday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6524,1900-09-28 19:00:00,20,272,6,Friday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6525,1900-09-28 20:00:00,21,272,6,Friday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6526,1900-09-28 21:00:00,22,272,6,Friday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6527,1900-09-28 22:00:00,23,272,6,Friday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6528,1900-09-28 23:00:00,24,272,6,Friday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6529,1900-09-29 00:00:00,1,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6530,1900-09-29 01:00:00,2,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6531,1900-09-29 02:00:00,3,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6532,1900-09-29 03:00:00,4,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6533,1900-09-29 04:00:00,5,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6534,1900-09-29 05:00:00,6,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6535,1900-09-29 06:00:00,7,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6536,1900-09-29 07:00:00,8,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6537,1900-09-29 08:00:00,9,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6538,1900-09-29 09:00:00,10,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6539,1900-09-29 10:00:00,11,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6540,1900-09-29 11:00:00,12,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6541,1900-09-29 12:00:00,13,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6542,1900-09-29 13:00:00,14,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6543,1900-09-29 14:00:00,15,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6544,1900-09-29 15:00:00,16,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6545,1900-09-29 16:00:00,17,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6546,1900-09-29 17:00:00,18,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6547,1900-09-29 18:00:00,19,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6548,1900-09-29 19:00:00,20,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6549,1900-09-29 20:00:00,21,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6550,1900-09-29 21:00:00,22,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6551,1900-09-29 22:00:00,23,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6552,1900-09-29 23:00:00,24,273,7,Saturday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6553,1900-09-30 00:00:00,1,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6554,1900-09-30 01:00:00,2,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6555,1900-09-30 02:00:00,3,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6556,1900-09-30 03:00:00,4,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6557,1900-09-30 04:00:00,5,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6558,1900-09-30 05:00:00,6,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6559,1900-09-30 06:00:00,7,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6560,1900-09-30 07:00:00,8,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6561,1900-09-30 08:00:00,9,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6562,1900-09-30 09:00:00,10,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6563,1900-09-30 10:00:00,11,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6564,1900-09-30 11:00:00,12,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6565,1900-09-30 12:00:00,13,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6566,1900-09-30 13:00:00,14,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6567,1900-09-30 14:00:00,15,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6568,1900-09-30 15:00:00,16,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6569,1900-09-30 16:00:00,17,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6570,1900-09-30 17:00:00,18,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6571,1900-09-30 18:00:00,19,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6572,1900-09-30 19:00:00,20,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6573,1900-09-30 20:00:00,21,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6574,1900-09-30 21:00:00,22,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6575,1900-09-30 22:00:00,23,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6576,1900-09-30 23:00:00,24,274,1,Sunday,9,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6577,1900-10-01 00:00:00,1,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6578,1900-10-01 01:00:00,2,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6579,1900-10-01 02:00:00,3,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6580,1900-10-01 03:00:00,4,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6581,1900-10-01 04:00:00,5,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6582,1900-10-01 05:00:00,6,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6583,1900-10-01 06:00:00,7,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6584,1900-10-01 07:00:00,8,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6585,1900-10-01 08:00:00,9,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6586,1900-10-01 09:00:00,10,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6587,1900-10-01 10:00:00,11,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6588,1900-10-01 11:00:00,12,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6589,1900-10-01 12:00:00,13,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6590,1900-10-01 13:00:00,14,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6591,1900-10-01 14:00:00,15,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6592,1900-10-01 15:00:00,16,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6593,1900-10-01 16:00:00,17,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6594,1900-10-01 17:00:00,18,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6595,1900-10-01 18:00:00,19,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6596,1900-10-01 19:00:00,20,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6597,1900-10-01 20:00:00,21,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6598,1900-10-01 21:00:00,22,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6599,1900-10-01 22:00:00,23,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6600,1900-10-01 23:00:00,24,275,2,Monday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6601,1900-10-02 00:00:00,1,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6602,1900-10-02 01:00:00,2,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6603,1900-10-02 02:00:00,3,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6604,1900-10-02 03:00:00,4,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6605,1900-10-02 04:00:00,5,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6606,1900-10-02 05:00:00,6,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6607,1900-10-02 06:00:00,7,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6608,1900-10-02 07:00:00,8,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6609,1900-10-02 08:00:00,9,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6610,1900-10-02 09:00:00,10,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6611,1900-10-02 10:00:00,11,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6612,1900-10-02 11:00:00,12,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6613,1900-10-02 12:00:00,13,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6614,1900-10-02 13:00:00,14,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6615,1900-10-02 14:00:00,15,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6616,1900-10-02 15:00:00,16,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6617,1900-10-02 16:00:00,17,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6618,1900-10-02 17:00:00,18,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6619,1900-10-02 18:00:00,19,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6620,1900-10-02 19:00:00,20,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6621,1900-10-02 20:00:00,21,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6622,1900-10-02 21:00:00,22,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6623,1900-10-02 22:00:00,23,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6624,1900-10-02 23:00:00,24,276,3,Tuesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6625,1900-10-03 00:00:00,1,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6626,1900-10-03 01:00:00,2,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6627,1900-10-03 02:00:00,3,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6628,1900-10-03 03:00:00,4,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6629,1900-10-03 04:00:00,5,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6630,1900-10-03 05:00:00,6,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6631,1900-10-03 06:00:00,7,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6632,1900-10-03 07:00:00,8,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6633,1900-10-03 08:00:00,9,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6634,1900-10-03 09:00:00,10,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6635,1900-10-03 10:00:00,11,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6636,1900-10-03 11:00:00,12,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6637,1900-10-03 12:00:00,13,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6638,1900-10-03 13:00:00,14,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6639,1900-10-03 14:00:00,15,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6640,1900-10-03 15:00:00,16,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6641,1900-10-03 16:00:00,17,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6642,1900-10-03 17:00:00,18,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6643,1900-10-03 18:00:00,19,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6644,1900-10-03 19:00:00,20,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6645,1900-10-03 20:00:00,21,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6646,1900-10-03 21:00:00,22,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6647,1900-10-03 22:00:00,23,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6648,1900-10-03 23:00:00,24,277,4,Wednesday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6649,1900-10-04 00:00:00,1,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6650,1900-10-04 01:00:00,2,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6651,1900-10-04 02:00:00,3,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6652,1900-10-04 03:00:00,4,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6653,1900-10-04 04:00:00,5,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6654,1900-10-04 05:00:00,6,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6655,1900-10-04 06:00:00,7,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6656,1900-10-04 07:00:00,8,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6657,1900-10-04 08:00:00,9,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6658,1900-10-04 09:00:00,10,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6659,1900-10-04 10:00:00,11,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6660,1900-10-04 11:00:00,12,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6661,1900-10-04 12:00:00,13,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6662,1900-10-04 13:00:00,14,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6663,1900-10-04 14:00:00,15,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6664,1900-10-04 15:00:00,16,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6665,1900-10-04 16:00:00,17,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6666,1900-10-04 17:00:00,18,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6667,1900-10-04 18:00:00,19,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6668,1900-10-04 19:00:00,20,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6669,1900-10-04 20:00:00,21,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6670,1900-10-04 21:00:00,22,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6671,1900-10-04 22:00:00,23,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6672,1900-10-04 23:00:00,24,278,5,Thursday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6673,1900-10-05 00:00:00,1,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6674,1900-10-05 01:00:00,2,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6675,1900-10-05 02:00:00,3,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6676,1900-10-05 03:00:00,4,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6677,1900-10-05 04:00:00,5,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6678,1900-10-05 05:00:00,6,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6679,1900-10-05 06:00:00,7,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6680,1900-10-05 07:00:00,8,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6681,1900-10-05 08:00:00,9,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6682,1900-10-05 09:00:00,10,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6683,1900-10-05 10:00:00,11,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6684,1900-10-05 11:00:00,12,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6685,1900-10-05 12:00:00,13,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6686,1900-10-05 13:00:00,14,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6687,1900-10-05 14:00:00,15,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6688,1900-10-05 15:00:00,16,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6689,1900-10-05 16:00:00,17,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6690,1900-10-05 17:00:00,18,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6691,1900-10-05 18:00:00,19,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6692,1900-10-05 19:00:00,20,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6693,1900-10-05 20:00:00,21,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
6694,1900-10-05 21:00:00,22,279,6,Friday,10,20.555555555555554,19.444444444444443,25.555555555555554,28.333333333333332,53.33333333333333,48.888888888888886,,,
